Year,Team,Week,OppTeam
2018,Air Force,4,Utah State
2018,Air Force,5,Nevada
2018,Air Force,6,Navy
2018,Air Force,7,San Diego State
2018,Air Force,8,UNLV
2018,Akron,1,na 
2018,Akron,2,Morgan State
2018,Akron,3,Northwesern
2018,Akron,4,Iowa State
2018,Akron,5,na 
2018,Akron,6,"Miami, OH"
2018,Akron,7,Buffalo
2018,Akron,8,Kent State
2018,Alabama,1,Louisville
2018,Alabama,2,Arkansas State
2018,Alabama,3,Mississippi
2018,Alabama,4,Texas A&M
2018,Alabama,5,Louisiana-Lafayette
2018,Alabama,6,Arkansas
2018,Alabama,7,Missouri
2018,Alabama,8,Tennessee
2018,Appalachian State,1,Penn State
2018,Appalachian State,2,Charlotte
2018,Appalachian State,3,na 
2018,Appalachian State,4,Gardner-Webb
2018,Appalachian State,5,S. Alabama
2018,Appalachian State,6,na 
2018,Appalachian State,7,Arkansas State
2018,Appalachian State,8,Louisiana-Lafayette
2018,Arizona,1,BYU
2018,Arizona,2,Houston
2018,Arizona,3,Southern Utah
2018,Arizona  ,4,Oregon State
2018,Arizona,5,USC
2018,Arizona  ,6,California
2018,Arizona,7,Utah
2018,Arizona,8,UCLA
2018,Arizona State,1,UTSA
2018,Arizona State,2,Michigan State
2018,Arizona State,3,San Diego State
2018,Arizona State,4,Washington
2018,Arizona State,5,Oregon State
2018,Arizona State,6,Colorado
2018,Arizona State,7,na 
2018,Arizona State,8,Stanford
2018,Arkansas,1,Eastern Illinois
2018,Arkansas,2,Colorado State
2018,Arkansas,3,North Texas
2018,Arkansas,4,Auburn
2018,Arkansas,5,Texas A&M
2018,Arkansas,6,Alabama
2018,Arkansas,7,Mississippi
2018,Arkansas  ,8,Tulsa
2018,Arkansas State,1,Southeast Missouri State
2018,Arkansas State,2,Alabama
2018,Arkansas State,3,Tulsa
2018,Arkansas State,4,UNLV
2018,Arkansas State,5,Georgia Southern
2018,Arkansas State,6,na 
2018,Arkansas State,7,Appalachian State
2018,Arkansas State,8,Georgia State
2018,Army,1,Duke
2018,Army,2,Liberty
2018,Army,3,Hawaii
2018,Army,4,Oklahoma
2018,Army,5,Buffalo
2018,Army,6,na 
2018,Army,7,San Jose State
2018,Army,8,"Miami, Ohio"
2018,Auburn,1,Washington
2018,Auburn,2,Alabama State
2018,Auburn,3,LSU
2018,Auburn,4,Arkansas
2018,Auburn,5,Southern Miss
2018,Auburn,6,Mississippi State
2018,Auburn,7,Tennessee
2018,Auburn,8,Mississippi
2018,Ball State,1,Central Connecticut State
2018,Ball State,2,Notre Dame
2018,Ball State,3,Indiana
2018,Ball State,4,Western Kentucky
2018,Ball State,5,Kent State
2018,Ball State,6,Northern Illinois
2018,Ball State,7,Central Michigan
2018,Ball State,8,Eastern Michigan
2018,Baylor,1,Abilene Christian
2018,Baylor,2,UTSA
2018,Baylor,3,Duke
2018,Baylor,4,Kansas  
2018,Baylor,5,Oklahoma
2018,Baylor,6,Kansas State
2018,Baylor,7,Texas
2018,Baylor,8,na 
2018,Boise State,1,Troy
2018,Boise State,2,Connecticut
2018,Boise State,3,Oklahoma State
2018,Boise State,4,na 
2018,Boise State,5,Wyoming
2018,Boise State,6,San Diego State
2018,Boise State,7,Nevada
2018,Boise State,8,Colorado State
2018,Boston College,1,Massachussetts
2018,Boston College,2,Holy Cross
2018,Boston College,3,Wake Forest
2018,Boston College,4,Purdue
2018,Boston College,5,Temple
2018,Boston College,6,NC State
2018,Boston College,7,Louisville
2018,Boston College,8,na 
2018,Bowling Green,1,Oregon
2018,Bowling Green,2,Maryland
2018,Bowling Green,3,Eastern Kentucky
2018,Bowling Green,4,"Miami, OH"
2018,Bowling Green,5,Georgia Tech
2018,Bowling Green,6,Toledo
2018,Bowling Green,7,Western Michigan
2018,Bowling Green,8,Ohio
2018,Buffalo,1,Delaware State
2018,Buffalo,2,Temple
2018,Buffalo,3,Eastern Michigan
2018,Buffalo,4,Rutgers
2018,Buffalo,5,Army
2018,Buffalo,6,Central Michigan
2018,Buffalo,7,Akron
2018,Buffalo,8,Toledo
2018,BYU,1,Arizona
2018,BYU,2,California
2018,BYU,3,Wisconsin
2018,BYU,4,McNeese State
2018,BYU,5,Washington
2018,BYU,6,Utah State
2018,BYU,7,Hawaii
2018,BYU,8,na 
2018,Central Michigan,1,Kentucky
2018,Central Michigan,2,Kansas  
2018,Central Michigan,3,Northern Illinois
2018,Central Michigan,4,Maine
2018,Central Michigan,5,Michigan State
2018,Central Michigan,6,Buffalo
2018,Central Michigan,7,Ball State
2018,Central Michigan,8,Western Michigan
2018,California,1,North Carolina
2018,California,2,BYU
2018,California,3,Idaho State
2018,California,4,na 
2018,California,5,Oregon
2018,California,6,Arizona  
2018,California,7,UCLA
2018,California,8,Oregon State
2018,Charlotte,1,Fordham
2018,Charlotte,2,Appalachian State
2018,Charlotte,3,Old Dominion
2018,Charlotte,4,Massachusetts
2018,Charlotte,5,UAB
2018,Charlotte,6,na 
2018,Charlotte,7,Western Kentucky
2018,Charlotte,8,Middle Tennessee
2018,Cincinnati,1,UCLA
2018,Cincinnati,2,"Miami, Ohio"
2018,Cincinnati,3,Alabama A&M
2018,Cincinnati,4,Ohio
2018,Cincinnati,5,Connecticut
2018,Cincinnati,6,Tulane
2018,Cincinnati,7,na 
2018,Cincinnati,8,Temple
2018,Clemson,1,Furman
2018,Clemson,2,Texas A&M
2018,Clemson,3,Georgia Southern
2018,Clemson,4,Georgia Tech
2018,Clemson,5,Syracuse
2018,Clemson,6,Wake Forest
2018,Clemson,7,na 
2018,Clemson,8,NC State
2018,Coastal Carolina,1,South Carolina
2018,Coastal Carolina,2,UAB
2018,Coastal Carolina,3,Campbell
2018,Coastal Carolina,4,Louisiana-Lafayette
2018,Coastal Carolina,5,Troy
2018,Coastal Carolina,6,na 
2018,Coastal Carolina,7,Louisiana-Monroe
2018,Coastal Carolina,8,Massachussetts
2018,Colorado  ,1,Colorado State
2018,Colorado  ,2,Nebraska
2018,Colorado  ,3,New Hampshire
2018,Colorado  ,4,na 
2018,Colorado,5,UCLA
2018,Colorado,6,Arizona State
2018,Colorado  ,7,USC
2018,Colorado,8,Washington
2018,Coloardo State,0,Hawaii
2018,Colorado State,1,Colorado  
2018,Colorado State,2,Arkansas
2018,Colorado State,3,Florida  
2018,Colorado State,4,Illinois State
2018,Colorado State,5,na 
2018,Colorado State,6,San Jose State
2018,Colorado State,7,New Mexico
2018,Colorado State,8,Boise State
2018,Connecticut,1,UCF
2018,Connecticut,2,Boise State
2018,Connecticut,3,Rhode Island
2018,Connecticut,4,Syracuse
2018,Connecticut,5,Cincinnati
2018,Connecticut,6,Memphis
2018,Connecticut,7,na 
2018,Connecticut,8,South Florida
2018,Duke,1,Army
2018,Duke,2,Northwesern
2018,Duke,3,Baylor
2018,Duke,4,North Carolina Central
2018,Duke,5,Virginia Tech
2018,Duke,6,na 
2018,Duke,7,Georgia Tech
2018,Duke,8,Virginia
2018,Eastern Michigan,1,Monmouth
2018,Eastern Michigan,2,Purdue
2018,Eastern Michigan,3,Buffalo
2018,Eastern Michigan,4,San Diego State
2018,Eastern Michigan,5,Northern Illinois
2018,Eastern Michigan,6,Western Michigan
2018,Eastern Michigan,7,Toledo
2018,Eastern Michigan,8,Ball State
2018,East Carolina,1,North Carolina A&T
2018,East Carolina,2,North Carolina
2018,East Carolina,3,na 
2018,East Carolina,4,South Florida
2018,East Carolina,5,Old Dominion
2018,East Carolina,6,Temple
2018,East Carolina,7,Houston
2018,East Carolina,8,UCF
2018,Florida Atlantic,1,Oklahoma
2018,Florida Atlantic,2,Air Force
2018,Florida Atlantic,3,Bethune-Cookman
2018,Florida Atlantic,4,UCF
2018,Florida Atlantic,5,Middle Tennessee
2018,Florida Atlantic,6,Old Dominion
2018,Florida Atlantic,7,na 
2018,Florida Atlantic,8,Marshall
2018,FIU,1,Indiana
2018,FIU,2,Old Dominion
2018,FIU,3,Massachussetts
2018,FIU,4,Miami
2018,FIU,5,Arkansas-Pine Bluff
2018,FIU,6,na 
2018,FIU,7,Middle Tennessee
2018,FIU,8,Rice
2018,Florida,1,Charleston Southern
2018,Florida,2,Kentucky
2018,Florida  ,3,Colorado State
2018,Florida,4,Tennessee
2018,Florida,5,Mississippi State
2018,Florida,6,LSU
2018,Florida,7,Vanderbilt
2018,Florida  ,8,na 
2018,Florida State,1,Virginia Tech
2018,Florida State,2,Samford
2018,Florida State,3,Syracuse
2018,Florida State,4,Northern Illinois
2018,Florida State,5,Louisville
2018,Florida State,6,Miami
2018,Florida State,7,na 
2018,Florida State,8,Wake Forest
2018,Fresno State,1,Idaho
2018,Fresno State,2,Minnesota
2018,Fresno State,3,UCLA
2018,Fresno State,4,na 
2018,Fresno State,5,Toledo
2018,Fresno State,6,Nevada
2018,Fresno State,7,Wyoming
2018,Fresno State,8,New Mexico
2018,Georgia,1,Austin Peay
2018,Georgia,2,South Carolina
2018,Georgia,3,Middle Tennessee
2018,Georgia,4,Missouri
2018,Georgia,5,Tennessee
2018,Georgia,6,Vanderbilt
2018,Georgia,7,LSU
2018,Georgia,8,na 
2018,Georgia Southern,1,South Carolina State
2018,Georgia Southern,2,Massachussetts
2018,Georgia Southern,3,Clemson
2018,Georgia Southern,4,na 
2018,Georgia Southern,5,Arkansas State
2018,Georgia Southern,6,S. Alabama
2018,Georgia Southern,7,Texas State
2018,Georgia Southern,8,New Mexico State
2018,Georgia State,1,Kennesaw State
2018,Georgia State,2,NC State
2018,Georgia State,3,Memphis
2018,Georgia State,4,Western Michigan
2018,Georgia State,5,Louisiana-Monroe
2018,Georgia State,6,Troy
2018,Georgia State,7,na 
2018,Georgia State,8,Arkansas State
2018,Georgia Tech,1,Alcorn State
2018,Georgia Tech,2,South Florida
2018,Georgia Tech,3,Pittsburgh
2018,Georgia Tech,4,Clemson
2018,Georgia Tech,5,Bowling Green
2018,Georgia Tech,6,Louisville
2018,Georgia Tech,7,Duke
2018,Georgia Tech,8,na 
2018,Hawaii,0,Coloardo State
2018,Hawaii,1,Navy
2018,Hawaii,2,Rice
2018,Hawaii,3,Army
2018,Hawaii,4,Duquesne
2018,Hawaii,5,San Jose State
2018,Hawaii,6,Wyoming
2018,Hawaii,7,BYU
2018,Hawaii,8,Nevada
2018,Houston,1,Rice
2018,Houston,2,Arizona
2018,Houston,3,Texas Tech
2018,Houston,4,Texas Southern
2018,Houston,5,na 
2018,Houston,6,Tulsa
2018,Houston,7,East Carolina
2018,Houston,8,Navy
2018,Illinois,1,Kent State
2018,Illinois,2,Western Illinois
2018,Illinois,3,South Florida
2018,Illinois,4,Penn State
2018,Illinois,5,na 
2018,Illinois,6,Rutgers
2018,Illinois,7,Purdue
2018,Illinois,8,Wisconsin
2018,Indiana,1,FIU
2018,Indiana,2,Virginia
2018,Indiana,3,Ball State
2018,Indiana,4,Michigan State
2018,Indiana,5,Rutgers
2018,Indiana,6,Ohio State
2018,Indiana,7,Iowa
2018,Indiana,8,Penn State
2018,Iowa,1,Northern Illinois
2018,Iowa,2,Iowa State
2018,Iowa,3,Northern Iowa
2018,Iowa,4,Wisconsin
2018,Iowa,5,na 
2018,Iowa,6,Minnesota
2018,Iowa,7,Indiana
2018,Iowa,8,Maryland
2018,Iowa State,1,na 
2018,Iowa State,2,Iowa
2018,Iowa State,3,Oklahoma
2018,Iowa State,4,Akron
2018,Iowa State,5,TCU
2018,Iowa State,6,Oklahoma State
2018,Iowa State,7,West Virginia
2018,Iowa State,8,na 
2018,Kansas,1,Nicholls State
2018,Kansas  ,2,Central Michigan
2018,Kansas,3,Rutgers
2018,Kansas  ,4,Baylor
2018,Kansas,5,Oklahoma State
2018,Kansas,6,West Virginia
2018,Kansas,7,na 
2018,Kansas  ,8,Texas Tech
2018,Kansas State,1,South Dakota
2018,Kansas State,2,Mississippi State
2018,Kansas State,3,UTSA
2018,Kansas State,4,West Virginia
2018,Kansas State,5,Texas
2018,Kansas State,6,Baylor
2018,Kansas State,7,Oklahoma State
2018,Kansas State,8,na 
2018,Kent State,1,Illinois
2018,Kent State,2,Howard
2018,Kent State,3,Penn State
2018,Kent State,4,Mississippi
2018,Kent State,5,Ball State
2018,Kent State,6,Ohio
2018,Kent State,7,"Miami, OH"
2018,Kent State,8,Akron
2018,Kentucky,1,Central Michigan
2018,Kentucky,2,Florida
2018,Kentucky,3,Murray State
2018,Kentucky,4,Mississippi State
2018,Kentucky,5,South Carolina
2018,Kentucky,6,Texas A&M
2018,Kentucky,7,na 
2018,Kentucky,8,Vanderbilt
2018,Louisiana Tech,1,S. Alabama
2018,Louisiana Tech,2,Southern
2018,Louisiana Tech,3,na 
2018,Louisiana Tech,4,LSU
2018,Louisiana Tech,5,North Texas
2018,Louisiana Tech,6,UAB
2018,Louisiana Tech,7,UTSA
2018,Louisiana Tech,8,UTEP
2018,Louisiana-Lafayette,1,Grambling State
2018,Louisiana-Lafayette,2,na 
2018,Louisiana-Lafayette,3,Mississippi State
2018,Louisiana-Lafayette,4,Coastal Carolina
2018,Louisiana-Lafayette,5,Alabama
2018,Louisiana-Lafayette,6,Texas State
2018,Louisiana-Lafayette,7,New Mexico State
2018,Louisiana-Lafayette,8,Appalachian State
2018,Louisiana-Monroe,1,Southeastern Louisiana
2018,Louisiana-Monroe,2,Southern Miss
2018,Louisiana-Monroe,3,Texas A&M
2018,Louisiana-Monroe,4,Troy
2018,Louisiana-Monroe,5,Georgia State
2018,Louisiana-Monroe,6,Mississippi
2018,Louisiana-Monroe,7,Coastal Carolina
2018,Louisiana-Monroe,8,Texas State
2018,Liberty,1,Old Dominion
2018,Liberty,2,Army
2018,Liberty,3,na 
2018,Liberty,4,North Texas
2018,Liberty,5,New Mexico
2018,Liberty,6,New Mexico State
2018,Liberty,7,Troy
2018,Liberty,8,Idaho State
2018,Louisville,1,Alabama
2018,Louisville,2,Indiana State
2018,Louisville,3,Western Kentucky
2018,Louisville,4,Virginia
2018,Louisville,5,Florida State
2018,Louisville,6,Georgia Tech
2018,Louisville,7,Boston College
2018,Louisville,8,na 
2018,LSU,1,Miami
2018,LSU,2,Southeastern Louisiana
2018,LSU,3,Auburn
2018,LSU,4,Louisiana Tech
2018,LSU,5,Mississippi
2018,LSU,6,Florida
2018,LSU,7,Georgia
2018,LSU,8,Mississippi State
2018,Marshall,1,"Miami, Ohio"
2018,Marshall,2,Eastern Kentucky
2018,Marshall,3,na 
2018,Marshall,4,NC State
2018,Marshall,5,Western Kentucky
2018,Marshall,6,Middle Tennessee
2018,Marshall,7,Old Dominion
2018,Marshall,8,Florida Atlantic
2018,Maryland,1,Texas
2018,Maryland,2,Bowling Green
2018,Maryland,3,Temple
2018,Maryland,4,Minnesota
2018,Maryland,5,na 
2018,Maryland,6,Michigan
2018,Maryland,7,Rutgers
2018,Maryland,8,Iowa
2018,Massachussetts,0,Duquesne
2018,Massachussetts,1,Boston College
2018,Massachussetts,2,Georgia Southern
2018,Massachussetts,3,FIU
2018,Massachussetts,4,Charlotte
2018,Massachussetts,5,Ohio  
2018,Massachussetts,6,South Florida
2018,Massachussetts,7,na 
2018,Massachussetts,8,Coastal Carolina
2018,Memphis,1,Mercer
2018,Memphis,2,Navy
2018,Memphis,3,Georgia State
2018,Memphis,4,S. Alabama
2018,Memphis,5,Tulane
2018,Memphis,6,Connecticut
2018,Memphis,7,UCF
2018,Memphis,8,Missouri
2018,Miami,1,LSU
2018,Miami,2,Savannah State
2018,Miami,3,Toledo
2018,Miami,4,FIU
2018,Miami,5,North Carolina
2018,Miami,6,Florida State
2018,Miami,7,Virginia
2018,Miami,8,na 
2018,"Miami, OH",1,Marshall
2018,"Miami, OH",2,Cincinnati
2018,"Miami, OH",3,Minnesota
2018,"Miami, OH",4,Bowling Green
2018,"Miami, OH",5,Western Michigan
2018,"Miami, OH",6,Akron
2018,"Miami, OH",7,Kent State
2018,"Miami, OH",8,Army
2018,Michigan,1,Notre Dame
2018,Michigan  ,2,Western Michigan
2018,Michigan,3,SMU
2018,Michigan,4,Nebraska
2018,Michigan,5,Northwestern
2018,Michigan,6,Maryland
2018,Michigan,7,Wisconsin
2018,Michigan,8,Michigan State
2018,Michigan State,1,Utah State
2018,Michigan State,2,Arizona State
2018,Michigan State,3,na 
2018,Michigan State,4,Indiana
2018,Michigan State,5,Central Michigan
2018,Michigan State,6,Northwestern
2018,Michigan State,7,Penn State
2018,Michigan State,8,Michigan
2018,Minnesota,1,New Mexico State
2018,Minnesota,2,Fresno State
2018,Minnesota,3,"Miami, Ohio"
2018,Minnesota,4,Maryland
2018,Minnesota,5,na 
2018,Minnesota,6,Iowa  
2018,Minnesota,7,Ohio State
2018,Minnesota,8,Nebraska
2018,Mississippi,1,Texas Tech
2018,Mississippi,2,Southern Illinois
2018,Mississippi,3,Alabama
2018,Mississippi,4,Kent State
2018,Mississippi,5,LSU
2018,Mississippi,6,Louisiana-Monroe
2018,Mississippi,7,Arkansas
2018,Mississippi,8,Auburn
2018,Mississippi State,1,Stephen F. Austin
2018,Mississippi State,2,Kansas State
2018,Mississippi State,3,Louisiana-Lafayette
2018,Mississippi State,4,Kentucky
2018,Mississippi State,5,Florida
2018,Mississippi State,6,Auburn
2018,Mississippi State,7,na 
2018,Mississippi State,8,LSU
2018,Missouri,1,Tennessee-Martin
2018,Missouri,2,Wyoming
2018,Missouri,3,Purdue
2018,Missouri,4,Georgia
2018,Missouri,5,na 
2018,Missouri,6,South Carolina
2018,Missouri,7,Alabama
2018,Missouri,8,Memphis
2018,Middle Tennessee,1,Vanderbilt
2018,Middle Tennessee,2,Tennessee-Martin
2018,Middle Tennessee,3,Georgia
2018,Middle Tennessee,4,na 
2018,Middle Tennessee,5,Florida Atlantic
2018,Middle Tennessee,6,Marshall
2018,Middle Tennessee,7,FIU
2018,Middle Tennessee,8,Charlotte
2018,Northern Illinois,1,Iowa
2018,Northern Illinois,2,Utah
2018,Northern Illinois,3,Central Michigan
2018,Northern Illinois,4,Florida State
2018,Northern Illinois,5,Eastern Michigan
2018,Northern Illinois,6,Ball State
2018,Northern Illinois,7,Ohio
2018,Northern Illinois,8,na 
2018,NC State,1,James Madison
2018,NC State,2,Georgia State
2018,NC State,3,na 
2018,NC State,4,Marshall
2018,NC State,5,Virginia
2018,NC State,6,Boston College
2018,NC State,7,na 
2018,NC State,8,Clemson
2018,Navy,1,Hawaii
2018,Navy,2,Memphis
2018,Navy,3,Lehigh
2018,Navy,4,SMU
2018,Navy,5,na 
2018,Navy,6,Air Force
2018,Navy,7,Temple
2018,Navy,8,Houston
2018,Nebraska,1,na 
2018,Nebraska,2,Colorado  
2018,Nebraska,3,Troy
2018,Nebraska,4,Michigan
2018,Nebraska,5,Purdue
2018,Nebraska,6,Wisconsin
2018,Nebraska,7,Northwestern
2018,Nebraska,8,Minnesota
2018,Nevada,1,Portland State
2018,Nevada,2,Vanderbilt
2018,Nevada,3,Oregon State
2018,Nevada,4,Toledo
2018,Nevada,5,Air Force
2018,Nevada,6,Fresno State
2018,Nevada,7,Boise State
2018,Nevada,8,Hawaii
2018,New Mexico  ,1,Incarnate Word
2018,New Mexico,2,Wisconsin
2018,New Mexico  ,3,New Mexico State
2018,New Mexico  ,4,na 
2018,New Mexico,5,Liberty
2018,New Mexico,6,UNLV
2018,New Mexico,7,Colorado State
2018,New Mexico,8,Fresno State
2018,New Mexico State,0,Wyoming
2018,New Mexico State,1,Minnesota
2018,New Mexico State,2,Utah State
2018,New Mexico State,3,New Mexico  
2018,New Mexico State,4,UTEP
2018,New Mexico State,5,na 
2018,New Mexico State,6,Liberty
2018,New Mexico State,7,Louisiana-Lafayette
2018,New Mexico State,8,Georgia Southern
2018,North Carolina,1,California
2018,North Carolina,2,East Carolina
2018,North Carolina,3,na 
2018,North Carolina,4,Pittsburgh
2018,North Carolina,5,Miami
2018,North Carolina,6,na 
2018,North Carolina,7,Virginia Tech
2018,North Carolina,8,Syracuse
2018,North Texas,1,SMU
2018,North Texas,2,Incarnate Word
2018,North Texas,3,Arkansas
2018,North Texas,4,Liberty
2018,North Texas,5,Louisiana Tech
2018,North Texas,6,UTEP
2018,North Texas,7,Southern Miss
2018,North Texas,8,UAB
2018,Northwestern,1,Purdue
2018,Northwestern,2,Duke
2018,Northwestern,3,Akron
2018,Northwestern,4,na 
2018,Northwestern,5,Michigan
2018,Northwestern,6,Michigan State
2018,Northwestern,7,Nebraska
2018,Northwestern,8,Rutgers
2018,Notre Dame,1,Michigan
2018,Notre Dame,2,Ball State
2018,Notre Dame,3,Vanderbilt
2018,Notre Dame,4,Wake Forest
2018,Notre Dame,5,Stanford
2018,Notre Dame,6,Virginia Tech
2018,Notre Dame,7,Pittsburgh
2018,Notre Dame,8,na 
2018,Ohio,1,Howard
2018,Ohio  ,2,na 
2018,Ohio,3,Virginia  
2018,Ohio,4,Cincinnati
2018,Ohio  ,5,Massachussetts
2018,Ohio,6,Kent State
2018,Ohio,7,Northern Illinois
2018,Ohio,8,Bowling Green
2018,Ohio State,1,Oregon State
2018,Ohio State,2,Rutgers
2018,Ohio State,3,TCU
2018,Ohio State,4,Tulane
2018,Ohio State,5,Penn State
2018,Ohio State,6,Indiana
2018,Ohio State,7,Minnesota
2018,Ohio State,8,Purdue
2018,Oklahoma,1,Florida Atlantic
2018,Oklahoma,2,UCLA
2018,Oklahoma,3,Iowa State
2018,Oklahoma,4,Army
2018,Oklahoma,5,Baylor
2018,Oklahoma,6,Texas
2018,Oklahoma,7,na 
2018,Oklahoma,8,TCU
2018,Oklahoma State,1,Missouri State
2018,Oklahoma State,2,S. Alabama
2018,Oklahoma State,3,Boise State
2018,Oklahoma State,4,Texas Tech
2018,Oklahoma State,5,Kansas
2018,Oklahoma State,6,Iowa State
2018,Oklahoma State,7,Kansas State
2018,Oklahoma State,8,na 
2018,Old Dominion,1,Liberty
2018,Old Dominion,2,FIU
2018,Old Dominion,3,Charlotte
2018,Old Dominion,4,Virginia Tech
2018,Old Dominion,5,East Carolina
2018,Old Dominion,6,Florida Atlantic
2018,Old Dominion,7,Marshall
2018,Old Dominion,8,Western Kentucky
2018,Oregon,1,Bowling Green
2018,Oregon,2,Portland State
2018,Oregon,3,San Jose State
2018,Oregon,4,Stanford
2018,Oregon,5,California
2018,Oregon,6,na 
2018,Oregon,7,Washington  
2018,Oregon  ,8,Washington State
2018,Oregon State,1,Ohio State
2018,Oregon State,2,Southern Utah
2018,Oregon State,3,Nevada
2018,Oregon State,4,Arizona  
2018,Oregon State,5,Arizona State
2018,Oregon State,6,Washington State
2018,Oregon State,7,na 
2018,Oregon State,8,California
2018,Penn State,1,Appalachian State
2018,Penn State,2,Pittsburgh
2018,Penn State,3,Kent State
2018,Penn State,4,Illinois
2018,Penn State,5,Ohio State
2018,Penn State,6,na 
2018,Penn State,7,Michigan State
2018,Penn State,8,Indiana
2018,Pittsburgh,1,Albany
2018,Pittsburgh,2,Penn State
2018,Pittsburgh,3,Georgia Tech
2018,Pittsburgh,4,North Carolina
2018,Pittsburgh,5,UCF
2018,Pittsburgh,6,Syracuse
2018,Pittsburgh,7,Notre Dame
2018,Pittsburgh,8,na 
2018,Purdue,1,Northwestern
2018,Purdue,2,Eastern Michigan
2018,Purdue,3,Missouri
2018,Purdue,4,Boston College
2018,Purdue,5,Nebraska
2018,Purdue,6,na 
2018,Purdue,7,Illinois
2018,Purdue,8,Ohio State
2018,Rice,1,Houston
2018,Rice,2,Hawaii
2018,Rice,3,na 
2018,Rice,4,Southern Miss
2018,Rice,5,Wake Forest
2018,Rice,6,UTSA
2018,Rice,7,UAB
2018,Rice,8,FIU
2018,Rutgers,1,Texas State
2018,Rutgers,2,Ohio State
2018,Rutgers,3,Kansas
2018,Rutgers,4,Buffalo
2018,Rutgers,5,Indiana
2018,Rutgers,6,Illinois
2018,Rutgers,7,Maryland
2018,Rutgers,8,Northwestern
2018,S. Alabama,1,Louisiana Tech
2018,S. Alabama,2,Oklahoma State
2018,S. Alabama,3,Texas State
2018,S. Alabama,4,Memphis
2018,S. Alabama,5,Appalachian State
2018,S. Alabama,6,Georgia Southern
2018,S. Alabama,7,Alabama State
2018,S. Alabama,8,na 
2018,San Diego State,1,Stanford
2018,San Diego State,2,Sacramento State
2018,San Diego State,3,Arizona State
2018,San Diego State,4,Eastern Michigan
2018,San Diego State,5,na 
2018,San Diego State,6,Boise State
2018,San Diego State,7,Air Force
2018,San Diego State,8,San Jose State
2018,San Jose State,1,California-Davis
2018,San Jose State,2,Washington State
2018,San Jose State,3,Oregon
2018,San Jose State,4,na 
2018,San Jose State,5,Hawaii
2018,San Jose State,6,Colorado State
2018,San Jose State,7,Army
2018,San Jose State,8,San Diego State
2018,SMU,1,North Texas
2018,SMU,2,TCU
2018,SMU,3,Michigan
2018,SMU,4,Navy
2018,SMU,5,Houston Baptist
2018,SMU,6,UCF
2018,SMU,7,na 
2018,SMU,8,Tulane
2018,South Carolina,1,Coastal Carolina
2018,South Carolina,2,Georgia
2018,South Carolina,3,na 
2018,South Carolina,4,Vanderbilt
2018,South Carolina,5,Kentucky
2018,South Carolina,6,Missouri
2018,South Carolina,7,Texas A&M
2018,South Carolina,8,na 
2018,South Florida,1,Elon
2018,South Florida,2,Georgia Tech
